PLAYER_ID,PLAYER_NAME,SEASON,PTS,FGA,FG3A,FTA,AST,REB,OREB,DREB,STL,BLK,TOV,PF,PFD,PLUS_MINUS,TS_PCT,USG_PCT,AST_PCT,REB_PCT,OFF_RATING,DEF_RATING,3PAr,FTr,CLUSTER,CLUSTER_NAME
202699,Tobias Harris,2024-25,20.7,16.6,5.4,3.4,3.3,8.9,1.3,7.6,1.5,1.2,1.8,2.8,2.5,3.9,0.571,0.173,0.095,0.092,114.7,110.8,0.3253012048192771,0.2048192771084337,0,Paint Players
1642449,Tolu Smith,2024-25,30.4,19.6,0.0,6.5,0.0,17.4,8.7,8.7,0.0,0.0,4.3,6.5,8.7,15.2,0.678,0.2,0.0,0.157,117.4,104.4,0.0,0.33163265306122447,3,High Usage Stars
1628396,Tony Bradley,2024-25,24.8,18.3,1.2,2.4,2.4,17.1,7.3,9.8,0.8,3.7,2.0,4.5,4.1,17.9,0.64,0.182,0.08,0.172,112.6,93.6,0.06557377049180327,0.13114754098360654,2,Spot Up Shooters
1628470,Torrey Craig,2024-25,17.0,14.2,10.4,1.9,2.7,11.5,4.3,7.3,1.3,1.9,1.3,5.4,1.6,-7.7,0.567,0.139,0.078,0.106,104.9,109.8,0.7323943661971831,0.13380281690140844,1,Role Players and Defensive Specialists
1641787,Tosan Evbuomwan,2024-25,19.7,16.2,5.7,5.4,4.1,8.8,2.4,6.5,1.8,0.7,2.9,4.1,4.3,-4.9,0.53,0.183,0.132,0.087,103.4,108.4,0.35185185185185186,0.33333333333333337,0,Paint Players
1641739,Toumani Camara,2024-25,16.7,13.6,6.8,2.4,3.3,8.5,3.3,5.3,2.2,0.9,2.1,4.4,4.2,-2.2,0.572,0.143,0.096,0.086,111.5,113.3,0.5,0.17647058823529413,1,Role Players and Defensive Specialists
1629027,Trae Young,2024-25,30.6,22.9,10.7,9.3,14.6,3.9,0.6,3.3,1.5,0.2,5.9,2.4,7.1,0.6,0.567,0.285,0.452,0.042,115.2,114.6,0.4672489082969432,0.406113537117904,5,Secondary Playmakers and Scorers
1631218,Trayce Jackson-Davis,2024-25,19.9,14.7,0.1,5.0,5.1,15.2,6.0,9.2,1.1,1.9,2.2,3.6,3.7,-3.0,0.587,0.164,0.163,0.152,107.8,111.3,0.006802721088435375,0.3401360544217687,3,High Usage Stars
1630200,Tre Jones,2024-25,16.9,12.2,2.5,3.4,9.9,6.0,1.6,4.4,1.9,0.5,1.8,2.8,3.4,-1.6,0.617,0.136,0.289,0.059,112.0,113.5,0.20491803278688525,0.27868852459016397,0,Paint Players
1630544,Tre Mann,2024-25,27.9,24.6,9.2,3.2,6.0,5.8,1.8,4.0,1.1,0.6,3.8,3.7,3.2,-8.4,0.537,0.25,0.219,0.056,107.0,114.4,0.3739837398373983,0.13008130081300812,0,Paint Players
1630570,Trendon Watford,2024-25,24.1,18.7,4.7,6.5,6.2,8.6,2.0,6.6,1.4,0.6,4.4,5.1,5.7,-3.5,0.557,0.226,0.211,0.084,105.1,109.4,0.25133689839572193,0.34759358288770054,5,Secondary Playmakers and Scorers
1642280,Trentyn Flowers,2024-25,18.0,18.0,3.3,4.9,0.0,6.6,1.6,4.9,0.0,0.0,1.6,6.6,3.3,-9.8,0.446,0.194,0.0,0.073,88.5,101.7,0.18333333333333332,0.27222222222222225,1,Role Players and Defensive Specialists
1630243,Trevelin Queen,2024-25,17.2,16.6,8.7,2.4,4.3,6.1,2.9,3.2,3.5,1.1,2.5,4.3,1.9,-9.7,0.486,0.176,0.141,0.063,101.9,111.1,0.5240963855421686,0.14457831325301204,1,Role Players and Defensive Specialists
1641725,Trey Alexander,2024-25,12.4,15.8,6.6,1.5,4.2,4.6,0.4,4.2,0.8,0.4,1.9,3.9,1.5,-9.7,0.374,0.165,0.136,0.047,94.2,105.1,0.4177215189873417,0.09493670886075949,1,Role Players and Defensive Specialists
1641998,Trey Jemison III,2024-25,11.7,9.1,0.0,4.1,2.0,13.0,5.4,7.5,1.1,1.9,3.0,8.5,2.5,-2.2,0.537,0.121,0.058,0.128,105.6,107.8,0.0,0.4505494505494505,2,Spot Up Shooters
1626168,Trey Lyles,2024-25,16.1,13.3,8.5,2.9,2.9,11.3,2.9,8.4,1.5,0.8,1.4,3.1,2.8,-2.5,0.551,0.139,0.084,0.114,111.8,113.8,0.6390977443609023,0.21804511278195488,1,Role Players and Defensive Specialists
1630530,Trey Murphy III,2024-25,28.5,21.3,11.1,5.8,4.8,6.8,1.2,5.6,1.4,1.0,2.6,2.8,4.7,-9.7,0.598,0.229,0.157,0.069,109.0,118.7,0.5211267605633803,0.27230046948356806,0,Paint Players
202684,Tristan Thompson,2024-25,10.0,10.3,0.4,4.4,3.5,19.5,4.7,14.8,0.3,1.6,2.0,5.2,3.2,-12.4,0.41,0.123,0.109,0.177,97.2,109.8,0.038834951456310676,0.4271844660194175,3,High Usage Stars
1641774,Tristan Vukcevic,2024-25,30.0,22.0,9.3,6.1,3.5,11.8,2.4,9.5,1.0,2.1,3.8,5.2,5.3,-11.4,0.608,0.252,0.136,0.116,102.6,114.3,0.4227272727272728,0.2772727272727273,5,Secondary Playmakers and Scorers
1641783,Tristan da Silva,2024-25,16.2,14.7,7.3,1.9,3.4,7.4,2.2,5.2,1.0,0.5,1.7,2.9,1.7,-3.9,0.522,0.149,0.105,0.076,106.1,110.3,0.4965986394557823,0.1292517006802721,1,Role Players and Defensive Specialists
1641803,Tristen Newton,2024-25,7.1,19.0,7.1,2.4,4.8,9.5,4.8,4.8,2.4,0.0,4.8,9.5,2.4,-11.9,0.178,0.185,0.182,0.087,83.3,97.6,0.3736842105263158,0.12631578947368421,0,Paint Players
1629660,Ty Jerome,2024-25,29.7,20.9,8.5,5.0,8.0,5.8,1.7,4.2,2.6,0.1,3.1,3.4,4.2,10.2,0.643,0.229,0.241,0.06,120.3,110.4,0.40669856459330145,0.23923444976076558,0,Paint Players
1631102,TyTy Washington Jr.,2024-25,14.6,18.8,8.8,2.5,6.7,5.4,1.7,3.8,1.3,0.0,1.3,1.7,1.7,0.8,0.367,0.187,0.188,0.05,109.2,105.7,0.46808510638297873,0.13297872340425532,1,Role Players and Defensive Specialists
1629639,Tyler Herro,2024-25,33.1,24.8,12.0,5.9,7.6,7.2,0.6,6.5,1.2,0.3,3.6,1.5,4.1,1.8,0.605,0.271,0.254,0.073,113.9,112.6,0.48387096774193544,0.23790322580645162,5,Secondary Playmakers and Scorers
1642278,Tyler Kolek,2024-25,12.8,13.0,7.4,2.7,11.1,4.3,1.3,3.0,1.9,0.6,2.8,4.1,3.3,-0.2,0.453,0.152,0.321,0.043,104.1,104.4,0.5692307692307692,0.2076923076923077,0,Paint Players
1641890,Tyler Smith,2024-25,25.7,19.2,11.5,3.1,1.5,9.6,2.3,7.3,1.1,1.5,3.1,4.2,2.7,3.1,0.626,0.205,0.056,0.098,103.4,96.3,0.5989583333333334,0.16145833333333334,0,Paint Players
1630169,Tyrese Haliburton,2024-25,26.3,19.5,10.9,4.3,13.0,5.0,0.8,4.2,2.0,0.9,2.3,1.8,3.4,4.3,0.616,0.21,0.384,0.052,117.7,114.2,0.558974358974359,0.2205128205128205,0,Paint Players
1631213,Tyrese Martin,2024-25,19.3,17.2,10.4,2.1,4.5,8.1,2.1,5.9,1.3,0.3,2.7,2.8,1.8,-9.5,0.533,0.179,0.15,0.083,103.2,113.4,0.6046511627906977,0.12209302325581396,0,Paint Players
1630178,Tyrese Maxey,2024-25,34.0,27.1,11.9,7.2,7.9,4.3,0.4,4.0,2.3,0.5,3.1,2.9,5.6,-3.1,0.562,0.293,0.276,0.045,113.8,117.4,0.43911439114391143,0.2656826568265683,5,Secondary Playmakers and Scorers
1630623,Tyson Etienne,2024-25,16.7,15.8,13.3,3.0,3.6,2.7,0.9,1.8,0.9,0.3,2.4,5.2,2.4,-21.2,0.488,0.177,0.126,0.03,98.8,119.3,0.8417721518987342,0.18987341772151897,1,Role Players and Defensive Specialists
1626145,Tyus Jones,2024-25,18.4,15.2,8.9,1.3,9.5,4.4,0.9,3.5,1.5,0.2,2.0,1.4,1.7,-2.0,0.585,0.16,0.276,0.045,113.6,116.1,0.5855263157894738,0.08552631578947369,0,Paint Players
1642279,Ulrich Chomche,2024-25,7.7,7.7,0.0,3.1,3.1,12.3,6.2,6.2,0.0,1.5,3.1,7.7,1.5,-36.9,0.425,0.108,0.111,0.151,96.9,140.3,0.0,0.4025974025974026,3,High Usage Stars
203995,Vasilije Micic,2024-25,16.9,17.2,7.9,2.6,8.1,5.6,1.3,4.3,0.9,0.0,4.8,2.8,3.0,-7.7,0.462,0.199,0.258,0.053,102.2,109.4,0.4593023255813954,0.15116279069767444,0,Paint Players
1641705,Victor Wembanyama,2024-25,34.6,26.6,12.5,5.9,5.2,15.7,2.5,13.2,1.6,5.5,4.6,3.3,7.0,3.2,0.594,0.3,0.184,0.159,112.5,110.0,0.4699248120300752,0.22180451127819548,5,Secondary Playmakers and Scorers
1631246,Vince Williams Jr.,2024-25,16.4,15.3,8.7,2.2,5.0,9.0,2.0,7.0,1.1,0.6,3.0,4.1,3.1,0.6,0.504,0.166,0.14,0.096,117.4,116.2,0.5686274509803921,0.14379084967320263,1,Role Players and Defensive Specialists
1628427,Vlatko Čančar,2024-25,8.2,8.9,5.1,0.0,3.1,11.0,2.1,8.9,1.0,0.7,3.8,3.4,1.4,-6.2,0.462,0.109,0.095,0.102,93.5,100.3,0.5730337078651685,0.0,1,Role Players and Defensive Specialists
1630249,Vít Krejčí,2024-25,16.8,11.9,8.4,1.8,6.0,6.4,0.9,5.5,1.5,1.1,2.0,4.3,1.7,-2.7,0.661,0.131,0.175,0.067,109.7,111.6,0.7058823529411765,0.15126050420168066,1,Role Players and Defensive Specialists
1631117,Walker Kessler,2024-25,17.5,11.5,0.9,4.2,2.7,19.3,7.3,12.1,1.0,3.8,2.4,3.6,3.5,-9.0,0.66,0.133,0.083,0.19,109.2,118.3,0.0782608695652174,0.3652173913043478,2,Spot Up Shooters
1628976,Wendell Carter Jr.,2024-25,17.4,13.8,4.4,4.9,3.8,13.8,4.2,9.6,1.5,1.2,2.2,5.6,5.0,-0.4,0.544,0.159,0.117,0.14,107.8,107.8,0.31884057971014496,0.35507246376811596,3,High Usage Stars
1631111,Wendell Moore Jr.,2024-25,14.4,12.1,3.9,2.1,4.0,9.1,2.9,6.2,1.9,0.5,2.6,3.0,1.8,-12.8,0.553,0.133,0.13,0.09,99.6,112.0,0.32231404958677684,0.17355371900826447,1,Role Players and Defensive Specialists
1630214,Xavier Tillman,2024-25,7.2,11.3,6.8,0.9,1.5,9.2,2.1,7.0,2.3,1.1,3.0,3.8,1.1,-2.6,0.31,0.125,0.043,0.091,106.6,108.9,0.6017699115044247,0.07964601769911504,1,Role Players and Defensive Specialists
1642530,Yuki Kawamura,2024-25,17.5,14.6,11.2,4.4,9.2,5.8,0.0,5.8,1.0,0.0,2.4,3.9,2.9,13.1,0.53,0.167,0.257,0.063,114.6,102.5,0.7671232876712328,0.30136986301369867,0,Paint Players
1641879,Yuri Collins,2024-25,5.6,8.3,0.0,0.0,11.1,8.3,5.6,2.8,5.6,0.0,0.0,13.9,2.8,-13.9,0.333,0.068,0.333,0.079,94.4,111.4,0.0,0.0,1,Role Players and Defensive Specialists
1642274,Yves Missi,2024-25,16.3,12.1,0.0,5.0,2.4,14.8,6.3,8.5,0.9,2.4,2.0,3.6,4.1,-12.6,0.572,0.141,0.072,0.149,107.8,120.5,0.0,0.4132231404958678,3,High Usage Stars
1642258,Zaccharie Risacher,2024-25,23.5,19.4,8.6,3.7,2.3,6.7,2.1,4.5,1.3,0.9,2.3,3.7,2.6,-3.0,0.558,0.203,0.068,0.071,112.3,115.0,0.443298969072165,0.1907216494845361,0,Paint Players
1628380,Zach Collins,2024-25,19.5,14.5,5.1,3.7,5.3,13.8,4.9,8.9,1.4,1.4,2.9,6.3,4.0,-1.4,0.605,0.166,0.162,0.136,109.4,109.9,0.35172413793103446,0.25517241379310346,3,High Usage Stars
1641744,Zach Edey,2024-25,19.8,14.1,1.7,4.1,2.1,17.8,7.5,10.3,1.2,2.8,2.9,5.9,3.8,5.3,0.624,0.156,0.059,0.179,116.8,111.5,0.12056737588652482,0.2907801418439716,2,Spot Up Shooters
203897,Zach LaVine,2024-25,31.4,22.3,9.8,5.2,5.6,5.7,0.4,5.3,1.1,0.2,3.8,2.2,4.2,-1.3,0.639,0.251,0.178,0.059,115.4,116.8,0.43946188340807174,0.23318385650224216,0,Paint Players
1630192,Zeke Nnaji,2024-25,14.2,10.9,4.0,3.4,1.8,7.0,2.6,4.4,1.9,2.9,1.1,4.8,2.9,-1.8,0.574,0.119,0.051,0.067,107.3,108.9,0.36697247706422015,0.3119266055045871,2,Spot Up Shooters
1630533,Ziaire Williams,2024-25,20.2,16.6,9.7,3.9,2.7,9.2,2.0,7.2,2.0,0.9,2.1,4.8,3.7,-10.5,0.55,0.179,0.086,0.093,106.5,116.2,0.5843373493975903,0.23493975903614456,1,Role Players and Defensive Specialists
1629627,Zion Williamson,2024-25,40.0,27.6,0.7,13.1,8.6,11.7,4.1,7.6,2.0,1.5,4.9,4.5,9.2,-2.3,0.6,0.325,0.325,0.116,113.7,115.5,0.02536231884057971,0.47463768115942023,5,Secondary Playmakers and Scorers
1642389,Zyon Pullin,2024-25,0.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,0.0,0.167,0.0,0.0,83.3,66.7,0.0,0.0,1,Role Players and Defensive Specialists
1630639,A.J. Lawson,2025-26,37.5,31.3,12.5,6.3,0.0,15.6,3.1,12.5,0.0,6.3,0.0,15.6,3.1,-21.9,0.551,0.314,0.0,0.147,121.9,139.4,0.3993610223642172,0.20127795527156547,2,Spot Up Shooters
1631260,AJ Green,2025-26,18.5,12.0,11.1,1.6,3.5,4.6,0.1,4.5,0.9,0.2,1.4,4.5,2.3,0.7,0.724,0.126,0.095,0.049,117.2,116.6,0.9249999999999999,0.13333333333333333,1,Role Players and Defensive Specialists
1642358,AJ Johnson,2025-26,7.7,14.3,3.3,4.4,4.4,6.6,2.2,4.4,0.0,0.0,2.2,3.3,3.3,-18.7,0.237,0.16,0.125,0.063,98.9,120.2,0.23076923076923075,0.3076923076923077,1,Role Players and Defensive Specialists
203932,Aaron Gordon,2025-26,31.4,19.8,8.1,7.7,2.2,9.9,2.4,7.5,1.3,0.4,2.3,3.1,5.7,21.2,0.676,0.221,0.062,0.102,125.7,105.0,0.40909090909090906,0.3888888888888889,5,Secondary Playmakers and Scorers
1628988,Aaron Holiday,2025-26,26.0,18.1,12.2,4.8,3.1,2.8,0.3,2.5,1.3,0.5,2.6,3.8,4.3,14.8,0.644,0.196,0.09,0.028,120.6,104.7,0.6740331491712707,0.26519337016574585,0,Paint Players
1630174,Aaron Nesmith,2025-26,23.7,20.5,11.6,5.4,2.4,6.8,2.4,4.5,1.3,0.4,1.1,3.8,5.3,-6.0,0.518,0.199,0.079,0.067,109.6,116.6,0.5658536585365853,0.2634146341463415,0,Paint Players
1630598,Aaron Wiggins,2025-26,24.8,19.7,10.7,1.7,3.9,6.0,1.5,4.6,1.2,1.1,2.3,4.3,1.3,18.1,0.606,0.204,0.112,0.063,121.0,102.1,0.5431472081218274,0.08629441624365482,0,Paint Players
1642846,Ace Bailey,2025-26,19.8,17.7,8.0,1.8,3.2,6.4,2.7,3.7,1.5,0.8,2.7,4.8,1.8,-10.0,0.536,0.183,0.104,0.066,110.3,120.7,0.4519774011299435,0.1016949152542373,1,Role Players and Defensive Specialists
1641737,Adem Bona,2025-26,10.1,6.8,0.5,4.1,0.5,10.8,4.5,6.3,1.0,4.5,2.1,5.7,4.1,1.7,0.583,0.092,0.014,0.106,112.2,109.5,0.07352941176470588,0.6029411764705882,2,Spot Up Shooters
1642876,Adou Thiero,2025-26,9.1,4.5,0.0,4.5,0.9,5.5,3.6,1.8,2.7,0.0,2.7,8.2,2.7,-16.4,0.694,0.083,0.026,0.072,116.4,131.5,0.0,1.0,3,High Usage Stars
1642349,Ajay Mitchell,2025-26,25.2,19.3,5.8,5.9,6.5,5.8,0.9,4.8,2.6,0.6,2.8,3.6,5.7,18.4,0.575,0.221,0.194,0.06,117.5,99.1,0.30051813471502586,0.305699481865285,0,Paint Players
201143,Al Horford,2025-26,12.2,13.1,9.6,1.0,4.4,9.6,1.8,7.7,2.2,2.2,2.7,3.2,1.0,-8.4,0.453,0.144,0.139,0.099,106.9,114.5,0.732824427480916,0.07633587786259542,1,Role Players and Defensive Specialists
1627936,Alex Caruso,2025-26,13.9,12.3,7.9,1.6,6.1,5.8,0.9,4.9,4.3,0.8,2.7,2.7,2.4,26.1,0.534,0.142,0.158,0.064,123.0,95.9,0.6422764227642276,0.13008130081300812,1,Role Players and Defensive Specialists
1642259,Alex Sarr,2025-26,29.9,23.6,5.1,6.0,5.1,13.4,3.7,9.7,1.3,3.1,3.3,3.2,5.2,-10.1,0.569,0.264,0.177,0.136,110.2,120.4,0.21610169491525422,0.2542372881355932,5,Secondary Playmakers and Scorers
1642918,Alijah Martin,2025-26,0.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,9.1,0.0,0.0,0.0,0.0,54.5,0.0,0.083,0.0,0.0,145.5,83.3,0.0,0.0,1,Role Players and Defensive Specialists
1630578,Alperen Sengun,2025-26,31.1,23.0,3.7,9.2,9.5,12.7,4.1,8.6,2.0,1.3,4.5,4.7,7.9,9.0,0.574,0.264,0.292,0.129,120.1,111.2,0.16086956521739132,0.39999999999999997,5,Secondary Playmakers and Scorers
1642873,Amari Williams,2025-26,4.5,3.0,0.0,3.0,1.5,10.6,3.0,7.6,1.5,3.0,0.0,6.1,3.0,-18.2,0.521,0.041,0.043,0.1,97.0,111.8,0.0,1.0,2,Spot Up Shooters
1641708,Amen Thompson,2025-26,23.4,18.8,2.9,5.7,7.0,9.5,3.5,6.0,1.8,0.7,3.5,3.4,4.3,12.1,0.548,0.206,0.2,0.094,120.7,107.7,0.15425531914893617,0.30319148936170215,0,Paint Players
1629599,Amir Coffey,2025-26,9.4,7.2,3.1,2.2,2.5,4.7,1.3,3.5,0.0,0.3,0.3,1.9,1.6,-4.7,0.575,0.077,0.068,0.047,106.0,110.0,0.4305555555555556,0.3055555555555556,1,Role Players and Defensive Specialists
203083,Andre Drummond,2025-26,16.5,12.3,2.8,3.4,1.8,21.0,7.5,13.5,1.5,2.2,2.0,4.9,3.5,1.2,0.598,0.135,0.052,0.205,112.8,111.3,0.2276422764227642,0.2764227642276422,3,High Usage Stars
1641748,Andre Jackson Jr.,2025-26,9.0,9.6,4.8,2.4,9.6,6.0,3.0,3.0,3.0,1.2,3.0,6.6,3.0,0.0,0.422,0.124,0.258,0.081,116.3,116.3,0.5,0.25,1,Role Players and Defensive Specialists
1629614,Andrew Nembhard,2025-26,27.1,20.6,7.4,7.8,10.1,3.5,0.4,3.0,1.4,0.3,3.6,3.6,5.7,-15.7,0.564,0.243,0.352,0.035,108.2,123.4,0.3592233009708738,0.37864077669902907,5,Secondary Playmakers and Scorers
203952,Andrew Wiggins,2025-26,23.2,18.7,6.4,3.6,4.0,6.7,2.1,4.7,1.4,1.5,2.5,3.4,2.9,1.0,0.571,0.204,0.123,0.068,113.9,113.9,0.34224598930481287,0.19251336898395724,0,Paint Players
1629014,Anfernee Simons,2025-26,27.2,22.3,12.7,3.4,5.2,4.5,0.7,3.7,1.0,0.3,2.2,4.1,2.7,4.9,0.573,0.221,0.156,0.045,119.8,116.2,0.5695067264573991,0.15246636771300448,0,Paint Players
1641710,Anthony Black,2025-26,21.8,17.7,5.9,6.1,5.4,6.5,1.1,5.4,2.2,1.1,3.6,4.1,5.0,3.8,0.536,0.208,0.162,0.067,116.5,111.6,0.33333333333333337,0.3446327683615819,0,Paint Players
203076,Anthony Davis,2025-26,32.2,25.5,3.2,6.9,5.1,17.0,5.1,11.9,2.2,2.6,2.9,3.5,7.5,-3.2,0.565,0.275,0.173,0.177,112.0,115.6,0.12549019607843137,0.2705882352941177,5,Secondary Playmakers and Scorers
1630162,Anthony Edwards,2025-26,39.7,26.7,11.1,10.0,5.3,6.8,1.0,5.7,1.7,1.1,4.2,2.9,6.6,4.6,0.638,0.303,0.182,0.07,120.5,116.4,0.4157303370786517,0.37453183520599254,5,Secondary Playmakers and Scorers
1630264,Anthony Gill,2025-26,23.6,9.7,1.4,5.6,0.0,9.7,2.8,6.9,0.0,1.4,5.6,4.2,4.2,0.0,0.97,0.16,0.0,0.096,90.3,91.5,0.1443298969072165,0.577319587628866,3,High Usage Stars
1641810,Antonio Reeves,2025-26,20.4,15.5,9.7,0.0,1.9,4.9,1.0,3.9,1.0,0.0,0.0,2.9,0.0,26.2,0.656,0.13,0.051,0.049,124.3,100.0,0.6258064516129032,0.0,1,Role Players and Defensive Specialists
1630574,Ariel Hukporti,2025-26,7.0,4.8,0.0,2.9,2.9,14.3,5.5,8.8,0.7,2.9,3.3,7.7,1.8,-5.9,0.575,0.082,0.086,0.137,102.6,108.9,0.0,0.6041666666666666,2,Spot Up Shooters
1642854,Asa Newell,2025-26,25.7,16.6,7.8,3.9,2.3,8.5,4.9,3.6,2.0,1.3,2.0,5.9,3.9,2.9,0.702,0.175,0.076,0.092,112.1,109.1,0.4698795180722891,0.23493975903614456,3,High Usage Stars
1641709,Ausar Thompson,2025-26,20.3,16.2,1.3,5.4,5.2,10.2,3.4,6.9,2.6,1.2,2.5,4.7,4.6,6.3,0.546,0.18,0.149,0.104,116.8,109.2,0.08024691358024692,0.33333333333333337,3,High Usage Stars
1630559,Austin Reaves,2025-26,35.8,21.7,9.8,11.8,8.7,7.2,1.0,6.2,1.4,0.2,4.3,2.9,8.2,5.0,0.665,0.275,0.278,0.078,118.5,113.5,0.4516129032258065,0.5437788018433181,5,Secondary Playmakers and Scorers
1630245,Ayo Dosunmu,2025-26,25.1,17.3,6.6,4.6,5.2,4.5,0.7,3.8,0.9,0.4,2.3,3.0,3.0,-4.9,0.648,0.19,0.169,0.046,112.2,117.9,0.3815028901734104,0.2658959537572254,0,Paint Players
1628389,Bam Adebayo,2025-26,28.3,21.3,7.3,6.8,3.7,13.2,2.1,11.1,1.5,1.4,2.6,1.9,5.7,8.6,0.582,0.242,0.119,0.139,116.3,108.0,0.3427230046948357,0.3192488262910798,5,Secondary Playmakers and Scorers
1631248,Baylor Scheierman,2025-26,13.4,9.1,7.1,0.2,3.0,7.7,1.6,6.1,2.0,0.4,1.6,5.5,1.8,6.9,0.732,0.092,0.078,0.073,117.8,110.2,0.7802197802197802,0.02197802197802198,1,Role Players and Defensive Specialists
1642879,Ben Saraf,2025-26,15.4,14.7,7.8,3.6,8.1,4.5,1.2,3.3,1.9,0.7,5.5,3.6,2.6,-4.3,0.474,0.191,0.225,0.049,112.6,116.0,0.5306122448979592,0.2448979591836735,0,Paint Players
1641767,Ben Sheppard,2025-26,12.0,12.4,7.4,1.6,3.6,7.6,1.5,6.1,1.2,0.3,1.3,3.6,1.5,-8.2,0.46,0.124,0.108,0.074,105.6,114.1,0.5967741935483871,0.12903225806451613,1,Role Players and Defensive Specialists
1631097,Bennedict Mathurin,2025-26,29.8,20.3,9.4,8.9,3.3,8.1,1.2,6.9,1.0,0.3,4.1,4.4,6.3,-6.0,0.614,0.251,0.114,0.083,111.8,117.2,0.4630541871921182,0.43842364532019706,5,Secondary Playmakers and Scorers
1641731,Bilal Coulibaly,2025-26,15.4,13.2,6.0,5.1,5.2,7.0,0.9,6.1,2.2,1.7,3.2,4.6,3.6,-11.8,0.498,0.164,0.147,0.069,110.7,121.4,0.4545454545454546,0.38636363636363635,0,Paint Players
202687,Bismack Biyombo,2025-26,5.8,3.3,0.0,1.7,2.5,5.0,1.7,3.3,2.5,0.8,2.5,8.3,2.5,-27.3,0.717,0.059,0.073,0.063,109.1,136.4,0.0,0.5151515151515151,3,High Usage Stars
1631104,Blake Wesley,2025-26,16.5,15.6,4.6,4.6,8.7,6.4,0.9,5.5,4.6,0.5,3.2,6.4,6.0,-3.7,0.469,0.173,0.279,0.069,113.3,111.8,0.2948717948717949,0.2948717948717949,0,Paint Players
1626171,Bobby Portis,2025-26,26.2,21.7,8.4,1.9,2.9,12.7,2.4,10.3,1.0,0.3,2.4,3.5,2.1,-4.8,0.582,0.221,0.091,0.128,111.7,116.0,0.38709677419354843,0.08755760368663594,0,Paint Players
1641752,Bobi Klintman,2025-26,14.3,17.6,9.2,2.5,3.4,13.4,4.2,9.2,1.7,0.0,4.2,7.6,4.2,-13.4,0.381,0.19,0.105,0.13,99.2,113.6,0.5227272727272726,0.14204545454545453,0,Paint Players
203992,Bogdan Bogdanović,2025-26,18.2,15.4,9.6,3.0,6.1,6.6,0.5,6.1,1.4,0.2,2.3,5.2,3.2,3.0,0.546,0.171,0.195,0.066,112.9,111.2,0.6233766233766234,0.19480519480519481,0,Paint Players
1630538,Bones Hyland,2025-26,22.7,16.7,10.7,1.3,7.7,5.3,0.7,4.7,2.3,0.0,4.0,5.7,1.3,4.0,0.657,0.186,0.221,0.055,115.0,108.8,0.6407185628742514,0.07784431137724551,0,Paint Players
203078,Bradley Beal,2025-26,19.9,19.5,7.7,3.3,4.1,2.0,0.8,1.2,1.2,0.0,3.7,5.7,4.5,-9.3,0.476,0.224,0.106,0.022,119.1,128.5,0.39487179487179486,0.1692307692307692,0,Paint Players
1642382,Branden Carlson,2025-26,24.2,17.7,8.5,2.0,3.1,10.5,2.3,8.3,0.6,2.8,1.1,4.6,2.0,2.8,0.653,0.183,0.097,0.108,116.0,110.0,0.480225988700565,0.11299435028248588,2,Spot Up Shooters
1641764,Brandin Podziemski,2025-26,20.8,16.5,8.2,4.0,5.3,7.8,1.2,6.7,2.0,0.3,2.6,3.6,4.4,0.1,0.568,0.183,0.18,0.078,107.1,107.3,0.49696969696969695,0.24242424242424243,0,Paint Players
1627742,Brandon Ingram,2025-26,30.3,23.9,6.4,6.9,5.3,8.2,1.0,7.2,1.2,0.8,4.4,2.9,5.5,-0.8,0.561,0.271,0.17,0.086,114.6,115.2,0.2677824267782427,0.2887029288702929,5,Secondary Playmakers and Scorers
1641706,Brandon Miller,2025-26,28.8,27.4,13.7,5.8,5.6,4.8,1.2,3.7,1.4,2.1,4.1,4.2,4.1,-5.8,0.48,0.301,0.185,0.051,114.1,119.7,0.5,0.2116788321167883,0,Paint Players
1630314,Brandon Williams,2025-26,22.9,20.1,6.1,7.1,8.9,5.2,1.2,4.0,2.9,0.4,3.9,3.5,7.1,3.6,0.492,0.239,0.274,0.054,112.1,108.3,0.30348258706467657,0.3532338308457711,5,Secondary Playmakers and Scorers
1641729,Brice Sensabaugh,2025-26,25.2,20.8,13.0,4.2,3.4,7.2,1.9,5.3,2.0,0.5,2.4,5.4,2.9,-13.2,0.557,0.219,0.115,0.076,109.4,122.1,0.625,0.20192307692307693,0,Paint Players
1642355,Bronny James,2025-26,9.8,11.7,5.3,0.8,7.9,3.4,1.5,1.9,3.4,0.4,4.1,4.5,0.8,0.8,0.408,0.143,0.228,0.039,109.4,110.3,0.452991452991453,0.06837606837606838,1,Role Players and Defensive Specialists
201572,Brook Lopez,2025-26,20.2,18.4,12.5,2.0,1.7,6.1,0.7,5.3,1.1,2.9,2.6,6.1,3.7,-12.5,0.525,0.196,0.058,0.061,106.3,116.8,0.6793478260869565,0.10869565217391305,1,Role Players and Defensive Specialists
1642964,Brooks Barnhizer,2025-26,10.5,8.3,1.4,2.2,2.5,12.0,2.2,9.8,1.1,0.7,1.1,4.0,1.8,-22.5,0.566,0.094,0.092,0.119,94.6,117.0,0.1686746987951807,0.26506024096385544,3,High Usage Stars
